FileName;Version Name;#Revision;#FixCommit;Size;Churn;MaxChurn;AvgChurn;ChgSetSize;MaxChgSetSize;AvgChgSetSize;Buggy
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;1;1;1;36;0;0;0.0;37;37;37.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;1;0;0;58;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;1;0;0;62;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;1;1;1;130;2;2;2.0;10;10;10.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;1;1;1;74;0;0;0.0;10;10;10.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;1;0;0;83;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;1;0;0;74;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;1;0;0;48;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;1;0;0;60;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;1;1;0;70;16;16;16.0;27;27;27.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;1;3;3;183;172;174;57.333333333333336;53;37;17.666666666666668;yes
hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;1;0;0;53;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;1;4;3;452;160;92;40.0;83;37;20.75;yes
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;1;0;0;39;0;0;0;0;0;0;no
